arch,task,model,ablation,ptp,max_seq_num,embseed,sampleseed,metric,value
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-42,test_performance_1,"[0.6403141028257019, 0.7292959456204465, 0.7450767759807192, 0.7733288546837908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8405689131452384]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-42,test_loss,"[0.9904977679252625, 0.8864486813545227, 0.8515522480010986, 0.8145867586135864, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7167174220085144]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-42,test_performance_2,"[0.5086856988957716, 0.5875302989496364, 0.6097495286830057, 0.6353353083759763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6987274441152707]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-42,test_performance_1,"[0.643437028227371, 0.7460983031272431, 0.7702091482539236, 0.7945820692542874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8477128627858178]"
protxlstm,structure_secondary_structure_tape_ss3_processed_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,train_loss,"[1.008433903733345, 0.9170914471965946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7342551946640015]"
protxlstm,structure_secondary_structure_tape_ss3_processed_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,val_loss,"[1.005085333397514, 0.9141763260490016, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.726657603916369]"
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_loss,"[0.9968007802963257, 0.9067308902740479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8130651712417603]"
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_performance_2,"[0.4906284454244763, 0.5740077177508269, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6437431091510474]"
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_performance_1,"[0.6382041227528827, 0.7303051701970183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7966505899627836]"
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_loss,"[1.0111323356628419, 0.9254682302474976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7420700669288636]"
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_performance_2,"[0.4861388196176226, 0.5665489055139928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6846910501523968]"
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_performance_1,"[0.6403141028257019, 0.7293981486205192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8406551975109026]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_loss,"[0.9904977679252625, 0.8860864639282227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7166405916213989]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_performance_2,"[0.5086856988957716, 0.5879342849447886, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6980541341233504]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-0,test_performance_1,"[0.643437028227371, 0.7464075500942259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8478941947366772]"
protxlstm,structure_secondary_structure_tape_ss3_processed_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,train_loss,"[1.008433903733345, 0.9170482142330849, 0.8883585235843919, 0.8475019262261587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7342625644109021]"
protxlstm,structure_secondary_structure_tape_ss3_processed_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,val_loss,"[1.005085333397514, 0.91412059256905, 0.8855040606699491, 0.8438329194721422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7263135313987732]"
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_loss,"[0.9968007802963257, 0.9065600037574768, 0.868740975856781, 0.8513675928115845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8126067519187927]"
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_performance_2,"[0.4906284454244763, 0.5748346196251378, 0.5924751929437707, 0.6085997794928335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.642502756339581]"
protxlstm,structure_secondary_structure_tape_ss3_processed_casp12_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_performance_1,"[0.6382041227528827, 0.7303922707094425, 0.7591625334869211, 0.771253687777671, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7969141655208668]"
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_loss,"[1.0111323356628419, 0.9255051851272583, 0.9053618311882019, 0.8647236466407776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7422348380088806]"
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_performance_2,"[0.4861388196176226, 0.5662856747021335, 0.5802369077306733, 0.6086034912718205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6840745358825159]"
protxlstm,structure_secondary_structure_tape_ss3_processed_cb513_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_performance_1,"[0.6403141028257019, 0.7293816783460768, 0.7451753317455815, 0.7735179217962087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8403291666009265]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_loss,"[0.9904977679252625, 0.8863732814788818, 0.8514624834060669, 0.8148085474967957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7180855870246887]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_performance_2,"[0.5086856988957716, 0.5874966334500404, 0.6091435496902774, 0.634661998384056, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.696976838136278]"
protxlstm,structure_secondary_structure_tape_ss3_processed_ts115_noflatten,protxlstm_26M_30B,emb,1.0,200,seed-42,sampling_seed-12345,test_performance_1,"[0.643437028227371, 0.746210301394035, 0.7702909107377018, 0.7943948637635471, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8471881899046307]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-42,train_loss,"[1.5649906992912292, 1.3930515584192777, 1.357587616694601, 1.3201779911392613, 1.291689041413759, 1.30824686665284, 1.2603661888524105, 1.2669848956559833, 1.258109582097907, 1.2357140748124373, 1.268824069123519, 1.2514082318858097, 1.2664488836338645, 1.2034182203443426, 1.2386035385884737, 1.231756025239041, 1.412795182905699]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-42,val_loss,"[1.5911255819456918, 1.3909814698355538, 1.3572890417916434, 1.302848994731903, 1.2763681241444178, 1.2970687406403678, 1.2498029385294234, 1.2486457058361597, 1.2481289505958557, 1.2179603576660156, 1.2597668511526925, 1.2433703797204154, 1.2539856263569422, 1.2015452895845686, 1.2297600167138236, 1.2157254219055176, 1.4066988485200065]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-42,test_loss,"[1.9471014738082886, 1.8093283772468567, 1.7830124497413635, 1.7692944407463074, 1.7258589267730713, 1.7187872529029846, 1.70688796043396, 1.723698079586029, 1.7111023664474487, 1.713216245174408, 1.7438814043998718, 1.7303895950317383, 1.7379425764083862, 1.7171578407287598, 1.7278841733932495, 1.7679020762443542, 1.8518019914627075]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-42,test_performance_2,"[0.35324675324675325, 0.38441558441558443, 0.4, 0.3974025974025974, 0.4103896103896104, 0.41818181818181815, 0.42077922077922075, 0.4103896103896104, 0.41818181818181815, 0.42077922077922075, 0.4025974025974026, 0.4025974025974026, 0.4025974025974026, 0.42337662337662335, 0.412987012987013, 0.38961038961038963, 0.35584415584415585]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-42,test_performance_1,"[0.6959854845528156, 0.7531298400401274, 0.7460936746975861, 0.7517863786499598, 0.7643099225702163, 0.7597140028891024, 0.7598951983657465, 0.7596796090976659, 0.7628405968251281, 0.7669248497855429, 0.7578462355411821, 0.7620248413794802, 0.7619461814949876, 0.7688914156846003, 0.7680855089825811, 0.7692518808373694, 0.7333733156003326]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-0,train_loss,"[1.5649906992912292, 1.3930515584192777, 1.357587616694601, 1.3201779911392613, 1.291689041413759, 1.30824686665284, 1.2603661888524105, 1.2669848956559833, 1.258109582097907, 1.2357140748124373, 1.268824069123519, 1.2514082318858097, 1.2664488836338645, 1.2034182203443426, 1.2386035385884737, 1.231756025239041, 1.412795182905699]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-0,val_loss,"[1.5911255819456918, 1.3909814698355538, 1.3572890417916434, 1.302848994731903, 1.2763681241444178, 1.2970687406403678, 1.2498029385294234, 1.2486457058361597, 1.2481289505958557, 1.2179603576660156, 1.2597668511526925, 1.2433703797204154, 1.2539856263569422, 1.2015452895845686, 1.2297600167138236, 1.2157254219055176, 1.4066988485200065]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-0,test_loss,"[1.9471014738082886, 1.8093283772468567, 1.7830124497413635, 1.7692944407463074, 1.7258589267730713, 1.7187872529029846, 1.70688796043396, 1.723698079586029, 1.7111023664474487, 1.713216245174408, 1.7438814043998718, 1.7303895950317383, 1.7379425764083862, 1.7171578407287598, 1.7278841733932495, 1.7679020762443542, 1.8518019914627075]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-0,test_performance_2,"[0.35324675324675325, 0.38441558441558443, 0.4, 0.3974025974025974, 0.4103896103896104, 0.41818181818181815, 0.42077922077922075, 0.4103896103896104, 0.41818181818181815, 0.42077922077922075, 0.4025974025974026, 0.4025974025974026, 0.4025974025974026, 0.42337662337662335, 0.412987012987013, 0.38961038961038963, 0.35584415584415585]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-0,test_performance_1,"[0.6959854845528156, 0.7531298400401274, 0.7460936746975861, 0.7517863786499598, 0.7643099225702163, 0.7597140028891024, 0.7598951983657465, 0.7596796090976659, 0.7628405968251281, 0.7669248497855429, 0.7578462355411821, 0.7620248413794802, 0.7619461814949876, 0.7688914156846003, 0.7680855089825811, 0.7692518808373694, 0.7333733156003326]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-12345,train_loss,"[1.5649906992912292, 1.3930515584192777, 1.357587616694601, 1.3201779911392613, 1.291689041413759, 1.30824686665284, 1.2603661888524105, 1.2669848956559833, 1.258109582097907, 1.2357140748124373, 1.268824069123519, 1.2514082318858097, 1.2664488836338645, 1.2034182203443426, 1.2386035385884737, 1.231756025239041, 1.412795182905699]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-12345,val_loss,"[1.5911255819456918, 1.3909814698355538, 1.3572890417916434, 1.302848994731903, 1.2763681241444178, 1.2970687406403678, 1.2498029385294234, 1.2486457058361597, 1.2481289505958557, 1.2179603576660156, 1.2597668511526925, 1.2433703797204154, 1.2539856263569422, 1.2015452895845686, 1.2297600167138236, 1.2157254219055176, 1.4066988485200065]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-12345,test_loss,"[1.9471014738082886, 1.8093283772468567, 1.7830124497413635, 1.7692944407463074, 1.7258589267730713, 1.7187872529029846, 1.70688796043396, 1.723698079586029, 1.7111023664474487, 1.713216245174408, 1.7438814043998718, 1.7303895950317383, 1.7379425764083862, 1.7171578407287598, 1.7278841733932495, 1.7679020762443542, 1.8518019914627075]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-12345,test_performance_2,"[0.35324675324675325, 0.38441558441558443, 0.4, 0.3974025974025974, 0.4103896103896104, 0.41818181818181815, 0.42077922077922075, 0.4103896103896104, 0.41818181818181815, 0.42077922077922075, 0.4025974025974026, 0.4025974025974026, 0.4025974025974026, 0.42337662337662335, 0.412987012987013, 0.38961038961038963, 0.35584415584415585]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,0,seed-42,sampling_seed-12345,test_performance_1,"[0.6959854845528156, 0.7531298400401274, 0.7460936746975861, 0.7517863786499598, 0.7643099225702163, 0.7597140028891024, 0.7598951983657465, 0.7596796090976659, 0.7628405968251281, 0.7669248497855429, 0.7578462355411821, 0.7620248413794802, 0.7619461814949876, 0.7688914156846003, 0.7680855089825811, 0.7692518808373694, 0.7333733156003326]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-42,train_loss,"[1.5649906992912292, 1.3924766371124668, 1.3697402132184882, 1.3486109972000122, 1.346480739744086, 1.3305016065898694, 1.2996426726642407, 1.3050809251634699, 1.3113414143261157, 1.31253362015674, 1.3330640667363216, 1.3198486284205788, 1.3389669060707092, 1.2898569075684798, 1.3185880184173584, 1.3325896576831215, 1.4669628802098726]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-42,val_loss,"[1.5911255819456918, 1.3925725987979345, 1.3690184950828552, 1.3315052475248064, 1.3324544089181083, 1.321933729307992, 1.2903374348367964, 1.284677462918418, 1.3028646877833776, 1.3037360736301966, 1.3305097137178694, 1.3147117069789342, 1.3245053206171309, 1.2843096937452043, 1.3081866928509303, 1.3167000242641993, 1.4691533276012965]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-42,test_loss,"[1.9471014738082886, 1.8197983503341675, 1.8025041222572327, 1.798524796962738, 1.775554358959198, 1.7674633264541626, 1.752882182598114, 1.754886507987976, 1.764148473739624, 1.7525530457496643, 1.7732126712799072, 1.7639844417572021, 1.7597445845603943, 1.735861897468567, 1.751347005367279, 1.8138776421546936, 1.8779436945915222]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-42,test_performance_2,"[0.35324675324675325, 0.38181818181818183, 0.38441558441558443, 0.3922077922077922, 0.3974025974025974, 0.4, 0.4155844155844156, 0.4051948051948052, 0.4, 0.4, 0.3922077922077922, 0.4025974025974026, 0.4, 0.42077922077922075, 0.4051948051948052, 0.3974025974025974, 0.36103896103896105]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-42,test_performance_1,"[0.6959854845528156, 0.7479899589243828, 0.7443752792173591, 0.7453817172665219, 0.751503159862661, 0.7539376155784693, 0.758733768361631, 0.7622783551433082, 0.7506276213594806, 0.7572008093182848, 0.7534203431430353, 0.7570326128220032, 0.7597069087550178, 0.7646042825425748, 0.7609070553943582, 0.7609497822457874, 0.7296688856658965]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-0,train_loss,"[1.5649906992912292, 1.3917445038494312, 1.3689522837337695, 1.3479488052819903, 1.3453033252766258, 1.329851784204182, 1.2966505602786416, 1.3020488494320919, 1.3064060838598954, 1.3092904498702602, 1.3302967611112093, 1.3167097317545038, 1.3359861248417904, 1.284191093946758, 1.3134396734990572, 1.3244077814252753, 1.4652724140568782]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-0,val_loss,"[1.5911255819456918, 1.3920417938913618, 1.3690385733331953, 1.3303701451846532, 1.331456286566598, 1.3211509074483598, 1.2871784908430917, 1.281259068420955, 1.298202965940748, 1.2993803450039454, 1.326698192528316, 1.3108163475990295, 1.319693080016545, 1.275790044239589, 1.3007015415600367, 1.306416094303131, 1.4650044526372636]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-0,test_loss,"[1.9471014738082886, 1.820131242275238, 1.804287850856781, 1.801060438156128, 1.7788326740264893, 1.7713563442230225, 1.7537238597869873, 1.76079922914505, 1.7719995975494385, 1.7614965438842773, 1.7839277386665344, 1.7742900848388672, 1.7682889699935913, 1.7424796223640442, 1.7569262981414795, 1.8131959438323975, 1.8761174082756042]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-0,test_performance_2,"[0.35324675324675325, 0.38181818181818183, 0.38701298701298703, 0.38961038961038963, 0.3948051948051948, 0.3922077922077922, 0.42077922077922075, 0.4103896103896104, 0.3948051948051948, 0.4, 0.38181818181818183, 0.3922077922077922, 0.3948051948051948, 0.4077922077922078, 0.3922077922077922, 0.38441558441558443, 0.36623376623376624]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-0,test_performance_1,"[0.6959854845528156, 0.7476875993246581, 0.7440741208150863, 0.7442730538548739, 0.7504043907646136, 0.7525891863528288, 0.7587023107932694, 0.7592004214924624, 0.7495990070463294, 0.7563424624125518, 0.7528235151418524, 0.7552358193618852, 0.7571175664747196, 0.7642945648874756, 0.7593634062710677, 0.7604181188006911, 0.7274007375954318]"
protxlstm,annotation_scl_balanced_mean,protxlstm_26M_30B,emb,1.0,100,seed-42,sampling_seed-12345,train_loss,"[1.5649906992912292, 1.3918860491953398, 1.3691149291239286, 1.34757840947101, 1.3463327069031565, 1.332171967155055, 1.300867996717754, 1.3042937893616526, 1.3146652830274481, 1.316591131059747, 1.337295739274276, 1.3242375599710565, 1.34417588459818, 1.2952448161024797, 1.3230707300336737, 1.3335593750602321, 1.4689705748307078]"
